CID,GROUP,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
1335305,S,0.33403,1.0032043789950595e-07,1.4739029448988117e-07,4.8602549893011755e-08,3.9451170783759105e-08,1.4650790903277966e-08
1320501,S,0.33683,4.600134326689101e-06,9.231299522453684e-06,2.6338823783996968e-05,0.0001486598569037884,1.4978751971254747e-08
1294351,S,0.33828,7.862688503178399e-07,6.269544313960614e-06,8.943349776933385e-07,1.344266195848978e-06,1.5150015689509097e-08
1770702,S,0.33846,1.1619184974363658e-07,5.13149192653666e-07,2.9113642694076712e-09,2.1141427811917947e-09,1.5171343940866073e-08
1308357,S,0.34157,1.7725229582517305e-07,1.0399965072123742e-06,5.975074902084489e-08,2.1157979016706314e-07,1.5542217608768116e-08
1265011,S,0.34689,5.7694082003673655e-09,2.0538407688902122e-08,1.874932667308441e-07,1.779901791645325e-07,1.618702123686932e-08
1278602,S,0.34799,3.685984255690285e-09,4.363359441951864e-08,4.2445931342829855e-09,3.6752690849754967e-09,1.6321980283389288e-08
1314554,S,0.35159,7.75919683267061e-09,4.849853242927513e-08,7.953246975210669e-09,1.8217638689742652e-09,1.6767581739274862e-08
1276546,S,0.35329,7.058592305882507e-07,2.131140582406636e-06,3.318804778345341e-07,3.1399285062997507e-07,1.698009063633702e-08
1255312,S,0.35561,6.795871818191272e-09,2.900233158561305e-08,6.285605401134336e-10,3.088418255847115e-10,1.7272262018200632e-08
1334423,S,0.35791,6.814839414677417e-08,3.073862253217994e-06,2.5071359995509613e-05,1.3688422529314073e-05,1.7564374803504024e-08
1450026,S,0.35831,4.142514323165819e-09,8.727132421429782e-09,1.8444878444047625e-10,1.2198292970854927e-10,1.761542706769247e-08
1250357,S,0.35843,6.163386021739108e-07,7.990869943236803e-07,1.8622430782472846e-06,2.01334096219846e-06,1.763075719374316e-08
1302915,S,0.35921,4.2103162612118283e-10,1.6013926591018323e-07,7.958153446144391e-10,2.7941046822164183e-09,1.7730565539496538e-08
1318235,S,0.36002,1.486404884486635e-06,3.5660132201753194e-05,3.4245868886092645e-06,6.026556838115092e-06,1.783451084126272e-08
1848198,S,0.36021,3.979177824243455e-08,3.270731457542957e-08,2.6960831222756536e-07,1.8930784798511564e-07,1.7858937061176215e-08
1878334,S,0.36044,1.1035753076226811e-07,4.135856799653535e-07,3.701404461714155e-07,2.820721831185605e-07,1.7888528007923716e-08
1294340,S,0.36087,9.369804503606087e-06,1.1422535168388116e-05,8.397630897175431e-09,2.3277982444143942e-08,1.7943915917840175e-08
1306378,S,0.36101,4.084838605434894e-08,4.2342010499681616e-08,4.399377950114761e-10,1.4177807990004564e-10,1.7961967666063053e-08
1316701,S,0.36115,1.182174779968826e-06,2.5613527796014413e-06,6.92411986583067e-08,4.9085842107792026e-08,1.7980028489835724e-08
1253406,S,0.36131,1.3452395863642368e-07,2.916415154944399e-07,2.6864405008292594e-06,1.4812958964798512e-06,1.8000680544207985e-08
1266015,S,0.3616,1.2301466501351364e-08,4.5885105764117435e-08,1.1991118194562873e-08,9.528938689711613e-09,1.803814260600429e-08
1923415,S,0.36161,5.397751553173716e-07,8.401231429942321e-07,5.246901967590358e-11,5.1191152609896705e-11,1.8039435095795863e-08
1294014,S,0.36271,9.893599366901215e-09,3.395950091705842e-08,2.953119357293566e-08,3.392928626691256e-08,1.818189165774029e-08
1703026,S,0.3639,6.336389692494429e-07,2.5183154298985987e-06,1.243633259261967e-06,1.6749147276711972e-06,1.8336634669346412e-08
1318460,S,0.36604,8.127681817199242e-09,6.8261601124189e-08,3.589237242712536e-05,4.793378802196842e-05,1.8616561869554378e-08
1258090,S,0.36656,8.756174685475506e-10,6.842047397853373e-09,7.66063463157623e-08,1.5491431542917594e-07,1.8684901800319014e-08
1330828,S,0.36705,1.4815342735116782e-09,2.210686924562514e-08,6.767464833758518e-10,1.0645621458660577e-09,1.8749413621588138e-08
1431163,S,0.36711,2.6763180833673797e-09,2.755932346770836e-09,1.7358099357881744e-10,1.5891291746051424e-10,1.875732066840431e-08
1294341,S,0.36798,8.706368025470094e-07,1.7250640264228674e-06,1.3975311650111819e-08,1.2507693824389636e-08,1.887216016937956e-08
1323600,S,0.37044,8.304498532087128e-09,3.2873223317620144e-07,8.020890906780425e-10,1.0854116673949496e-09,1.919877531673023e-08
1638030,S,0.37136,2.160323175968816e-09,2.187211271129042e-08,3.06394532766427e-07,1.780121243702539e-07,1.9321644002902846e-08
1319539,S,0.37176,2.3607689865921364e-07,4.2092918209870644e-07,1.246522941458962e-05,1.7693791558419435e-05,1.937518741290302e-08
1511024,S,0.37178,7.643850701636945e-09,1.9948572771308977e-08,6.698696066011018e-08,2.3880248989404563e-07,1.937786652816339e-08
1255412,S,0.37202,5.735253863392982e-08,1.1393128077650804e-07,4.21123067928943e-06,5.964997283261891e-06,1.9410030358085104e-08
1255399,S,0.38137,2.5830810190645424e-06,3.4301374444421676e-06,8.682522937799706e-10,1.4133367447729626e-09,2.0931428185051766e-08
1620051,S,0.38251,2.04858323936274e-07,4.0622772663957326e-07,2.2553859407542896e-09,3.0716134073281764e-09,2.113508103323994e-08
1925122,S,0.38274,3.4858533150887976e-08,1.9098705352287447e-07,6.3820057388166685e-09,7.757688610124107e-09,2.1176288412749656e-08
1250275,S,0.38323,3.822579287897102e-08,3.519613881339043e-07,4.231093997244411e-06,1.0117086926312148e-05,2.1264211871949873e-08
1501075,S,0.38373,3.3524861780703574e-09,4.335344673074082e-09,2.0822746628217127e-06,2.253943422788463e-06,2.135411745155443e-08
1281886,S,0.38393,4.7574670821079555e-08,2.414118923694536e-07,1.260020894999317e-08,1.677147499560321e-08,2.13901327883932e-08
1336464,S,0.38732,1.3115228812488966e-06,2.273366172042597e-06,2.722946713930577e-07,4.783192300399784e-07,2.200520912720987e-08
1847165,S,0.38748,7.395185109926537e-08,3.383926465420875e-07,9.864795393151709e-09,2.2773165792764725e-08,2.2034454733451976e-08
1260058,S,0.38948,1.2570089504344835e-07,5.094341151581095e-07,3.5288847747363823e-09,3.4610430161301522e-09,2.2401663479930753e-08
1317783,S,0.39436,5.677305641208806e-07,9.93755691504384e-07,1.2899980477935e-09,7.923115702166346e-10,2.3310388309855967e-08
1318304,S,0.39764,1.790237985192837e-09,1.4061774386759303e-08,1.1476889977426666e-10,1.8765151074465006e-10,2.3931323034079803e-08
1320367,S,0.40109,5.891145784161442e-09,5.1625789161827554e-08,2.4000480063601015e-08,3.1743683723221385e-08,2.4593247624714155e-08
1331513,S,0.40572,3.3932285576050925e-08,1.9834329255773365e-07,3.131220281013229e-08,1.3068878242952679e-08,2.5495760176980618e-08
1847151,S,0.40684,3.2087103614465606e-07,1.5967223453523758e-06,1.21731041134317e-07,1.4955892253617557e-07,2.5716521377991173e-08
1312213,S,0.40697,1.2370894375634523e-05,1.1262674075857993e-05,2.5339354196512766e-05,3.769173458511408e-05,2.5742207085692576e-08
1916207,S,0.40841,6.493498271256783e-09,5.234725971393891e-08,6.157971828862936e-06,3.7555574019525835e-06,2.6027583263916507e-08
1306390,S,0.40911,8.702411102358985e-09,2.5801525531471626e-08,2.804576760825378e-10,3.4069210042599604e-10,2.6166876018459424e-08
1300160,S,0.40925,5.103058373188742e-08,9.571700786058847e-08,2.7094860934128662e-06,2.5308340552920997e-06,2.6194779177565005e-08
1307277,S,0.41113,9.290569056980517e-07,1.279173642858572e-05,3.2105955547821407e-07,2.1025499352497667e-07,2.6570919253656176e-08
1430136,S,0.41235,1.3560794370005903e-05,5.085705329642586e-05,9.289859283179813e-10,1.863170801740741e-09,2.6816444747645456e-08
1315296,S,0.41257,1.8540285653872324e-07,5.946979305383818e-07,2.022717547058773e-06,3.2327207047137757e-06,2.6860840005745517e-08
1300025,S,0.41357,4.97349779186671e-06,6.390424392891451e-06,8.372087259529557e-09,4.146864477543923e-08,2.706309940558581e-08
1282018,S,0.42376,1.621415796499839e-07,2.245248048846818e-06,8.792551763132661e-08,1.0044085841153987e-07,2.9167375230197717e-08
1776329,S,0.42445,3.295747118772597e-07,1.938701530249221e-06,6.788680187046418e-09,7.344304849895493e-09,2.9312710636210287e-08
1312274,S,0.4245,1.1682996025624213e-07,8.579717238632605e-07,1.8863452807930485e-09,1.049893759394077e-09,2.932325622226184e-08
1258940,S,0.42593,5.712861367772861e-07,4.1276513533957816e-06,5.4454100422675125e-09,4.956616147789587e-09,2.961639455352367e-08
1264106,S,0.42749,6.155601350682098e-06,1.8982583834738546e-05,3.6766729326282676e-05,8.380288341232979e-05,2.9932379948160004e-08
1304456,S,0.42989,2.3045334484946638e-07,3.937569742097549e-07,9.098374658552807e-09,7.96190795206213e-09,3.042178542107931e-08
1251390,S,0.43398,1.0406131453021116e-06,5.268547780452712e-06,1.6038687392842933e-07,2.2535437512562224e-07,3.1264958269134656e-08
1559178,S,0.4355,3.2859288688436406e-08,1.583938074066621e-07,4.360825272943318e-08,3.3349394840491685e-08,3.15812510517969e-08
1333246,S,0.43774,2.5591175567193988e-08,8.108225137025218e-08,2.4124477509991395e-08,2.0509964082257045e-08,3.205026822044e-08
1306423,S,0.44638,1.2245092824054242e-07,1.9170085242964364e-07,2.637712829656625e-05,2.4831669626657678e-05,3.389171823372574e-08
1335756,S,0.44933,2.005244738619655e-06,1.5624196060972644e-06,2.144798727172579e-08,2.4872415020332598e-08,3.4532232574144835e-08
1249371,S,0.45085,1.5909138419244185e-09,4.609915541958783e-08,1.0702801916594336e-07,1.4226450995478203e-07,3.4864600950407945e-08
1251381,S,0.45305,1.0490743291686212e-06,2.707177698549451e-06,4.61620600422302e-07,5.244718492304177e-07,3.534847980329073e-08
1776304,S,0.4541,9.856682801408672e-08,1.8214889660262549e-06,2.6919424546054355e-08,4.422277355644396e-08,3.558059757803423e-08
1878719,S,0.45753,6.494280409475387e-09,7.481092896971304e-08,1.5943348125561788e-06,1.8279052340885887e-06,3.634414264948901e-08
1260030,S,0.45811,1.3301470309288617e-07,2.9227481963090213e-07,4.374276038338024e-08,5.331109029838226e-08,3.647405645757398e-08
1258061,S,0.45831,1.4152604314378033e-06,2.931422578307132e-06,6.536804086845955e-07,1.1123583068459914e-06,3.651890806391328e-08
1301332,S,0.46754,3.2696099397817865e-07,1.106750862814937e-06,4.438635083776469e-08,2.2153917836383974e-08,3.861879430959999e-08
1336558,S,0.4676,7.289003309268216e-05,0.0001473156303428607,6.023555101496793e-06,5.025492304885257e-06,3.863263673018683e-08
1255426,S,0.46781,2.937952558859415e-08,7.957733000575452e-08,1.0719493618346109e-06,7.928402001372753e-07,3.868110473519968e-08
1294137,S,0.47085,5.952976691886576e-08,1.7560702955420706e-07,6.77192216676905e-06,2.3865766315476945e-05,3.938614043507764e-08
1882097,S,0.47992,8.38212981931379e-06,4.872646187684488e-05,8.169407813857602e-07,1.2318131713931093e-06,4.145940607949259e-08
1387101,S,0.48092,7.068472297637857e-08,2.0692199829392464e-07,1.499946738560928e-07,1.1619446116755312e-07,4.1684899182131185e-08
1296963,S,0.48813,3.1554909441087706e-09,2.848890287012578e-08,2.678839114607751e-07,2.4608954874287553e-07,4.332880464660568e-08
1298266,S,0.4893,5.593330560963188e-06,8.545900886542474e-06,5.6613971647029206e-09,6.955787698728831e-09,4.359856680003898e-08
1310182,S,0.49611,2.5461250395752033e-08,5.158366820142403e-07,4.857449035726768e-06,8.276056572124747e-06,4.518533795684963e-08
1880429,S,0.49707,1.942141057027874e-08,3.8498172940320825e-07,9.250468450714991e-07,1.3342100861258e-06,4.5411304610506593e-08
1266634,S,0.4982,1.0654571944981213e-07,4.112073809094762e-07,1.2345492456092898e-08,9.698178782012983e-09,4.567800834596045e-08
1389074,S,0.50285,1.3642953281682944e-06,2.306459217117008e-06,1.1087000517194835e-08,2.0709165158258508e-08,4.678372438689486e-08
1281879,S,0.50547,6.515325856513101e-07,3.2521340447488428e-06,1.4612008787124206e-08,1.3527952033643876e-08,4.741255424102619e-08
1847148,S,0.50631,4.494396949306653e-07,3.7360109128429245e-06,7.80349425423482e-07,8.990113947687408e-07,4.761505252285779e-08
1323988,S,0.50816,2.2998378792630154e-06,3.904392061622564e-06,1.8436787738238773e-07,5.324762944934102e-07,4.806255258090845e-08
1889090,S,0.5129,1.249298893617627e-07,6.087329904692941e-07,2.812154336937526e-08,2.779590339886372e-08,4.921867173111918e-08
1320762,S,0.51339,8.212024913703421e-06,1.3481877720375757e-05,1.7236834107604916e-10,3.912882770350163e-10,4.933896977276252e-08
1338430,S,0.51717,2.8295559687654956e-08,1.33608412609222e-07,7.815762483593413e-09,3.4617781646506465e-09,5.02719186611574e-08
1304501,S,0.51882,4.074485987207852e-08,1.296705637663888e-06,6.477258600989163e-07,1.710274175342222e-06,5.0681897864350166e-08
1385187,S,0.52212,5.162910557040097e-06,9.602242582124202e-06,3.868044978577674e-07,4.788422644438641e-07,5.150685113806776e-08
1329795,S,0.52558,9.263983924597542e-08,1.5298007703088385e-07,4.876819316643052e-07,1.4278211701440969e-07,5.2353110446339235e-08
1645195,S,0.5258,7.012626324151687e-07,1.6944150910938185e-06,5.5591626188071555e-08,7.989455441742942e-08,5.239898957436247e-08
1334742,S,0.52809,5.330486825618426e-08,1.8795456267541048e-06,2.9480614583510028e-06,9.511556103863089e-06,5.2877742756348795e-08
1338471,S,0.53116,7.051407154470576e-06,2.019444215783561e-05,1.1899024471002802e-08,1.6133790952037898e-08,5.352298053107952e-08
1259771,S,0.53232,4.592366104362142e-06,5.865705268942831e-06,9.231487048290974e-07,8.881357831827048e-07,5.376780229867153e-08
1264049,S,0.54397,2.9370528755323148e-05,8.562913292383755e-05,1.8423719183559204e-07,1.0049588260166277e-07,5.625755162956693e-08
1260000,S,0.5506,1.6453177511804757e-06,7.51597750716288e-06,3.163577439522577e-07,1.9142657329659576e-07,5.769962310654447e-08
1249395,S,0.55513,2.6933108746750005e-07,1.1148558362687498e-06,1.9646619493720159e-07,3.040424430496215e-07,5.869542419026398e-08
1256505,S,0.55626,1.9672299422694766e-05,1.9112460091130924e-05,4.819769784490304e-06,8.260200171078711e-06,5.894515256282984e-08
1252751,S,0.56059,1.429337565462374e-06,5.586043215447047e-06,1.691668359691712e-07,3.1145465232339023e-07,5.990698396759686e-08
1289555,S,0.56173,1.9984529490117263e-08,2.6962264216211064e-08,2.579641462866387e-09,2.4348702432258275e-09,6.016150885414359e-08
1644163,S,0.56202,6.276259692989047e-06,1.3135961889926214e-05,8.795639886920408e-09,1.2456486852187135e-08,6.02263424977605e-08
1330903,S,0.56429,5.182202751830585e-07,3.3490784243965943e-06,6.306698678746521e-07,9.509598398771018e-07,6.073503973987273e-08
1264077,S,0.56459,2.596713428797807e-08,1.398524174047788e-07,2.973944762602413e-08,2.519106876782363e-08,6.080242849694218e-08
1251436,S,0.57349,1.70942329038653e-06,1.522944643824527e-05,7.061469987603256e-07,1.2213458210142002e-06,6.281862520374072e-08
1320278,S,0.57508,1.5798427556572656e-05,3.130418630745169e-05,1.2509845000842286e-05,2.7245544027408928e-05,6.318264610431947e-08
1777216,S,0.57626,1.8158192415972987e-06,3.937689430614812e-06,5.929793685859567e-08,1.3407055087756885e-07,6.345855686791004e-08
1253243,S,0.57729,3.159791474890198e-05,4.20038199028525e-05,3.120413300369588e-08,5.934546014776331e-08,6.369988558761034e-08
1320447,S,0.57892,9.013923931175847e-08,2.4758396649818056e-07,1.3320429016791798e-07,2.7842379616131227e-07,6.408273006247326e-08
1847028,S,0.58021,5.2704992347527313e-08,2.1368514702372124e-07,4.177334229059264e-08,1.1373760168251552e-07,6.438653050267653e-08
1252810,S,0.58026,5.173187374320543e-06,1.3058667929502213e-05,6.379248879845382e-06,1.1187419565219347e-05,6.439832017604446e-08
1255382,S,0.58055,9.568927609295523e-08,8.05511739350675e-07,2.6725598882804172e-08,1.8940141690458435e-08,6.446672156520147e-08
1304652,S,0.58126,1.200559739631013e-05,2.6336407006209463e-05,9.340521203441526e-07,1.0950870312384349e-06,6.463434029460587e-08
1487055,S,0.58196,1.6432388912547904e-06,2.1457002209282736e-05,6.5354277116785455e-09,8.89162375706039e-09,6.479981124898412e-08
1315191,S,0.58357,7.92391836130515e-08,3.90590619895027e-07,2.6624192893466075e-09,3.933288650281083e-09,6.518119724267705e-08
1338485,S,0.58466,4.221935699420531e-07,5.45295666196814e-07,1.6396658467280664e-05,4.2584935624045054e-05,6.544003793797427e-08
1265990,S,0.58574,3.739328975216802e-06,1.5958778507825316e-05,1.9832155603629168e-07,2.573566483210685e-07,6.569700983351739e-08
1848092,S,0.5877,6.861433088953633e-07,1.2923058595631192e-06,0.00024169066507833935,0.00037198306004321914,6.616465240666817e-08
1333576,S,0.58893,3.665087511478255e-07,7.812340057001484e-07,1.5671264131665718e-07,3.391877016103043e-07,6.645896894387072e-08
1879187,S,0.59157,1.1370232538992505e-07,1.3860180414373715e-06,1.7204261290165387e-08,2.9523295143788806e-08,6.70928781121761e-08
1625059,S,0.59279,4.0292046958565014e-07,6.299050514964888e-07,3.333458972682897e-07,7.384447073361927e-07,6.738683750534233e-08
1392367,S,0.59349,5.276592185844811e-07,7.807919362684803e-07,5.025625540697387e-09,1.4799530316047747e-08,6.75557928444903e-08
1264083,S,0.5939,3.7887647886477384e-07,1.3087838376019935e-06,3.2609832729544736e-09,2.3523229905790065e-09,6.765485063739451e-08
1320843,S,0.60874,1.2150983334702525e-07,1.5491720283332155e-07,5.936316502275245e-08,8.473308723496422e-08,7.12891104249067e-08
1340132,S,0.60943,4.320221369826538e-07,9.89633325878682e-07,8.174991700558585e-11,7.069773224915219e-11,7.146040188409963e-08
1298246,S,0.60946,3.407837143602574e-07,1.1199825911380887e-06,5.453026768300525e-10,5.32854817066769e-10,7.146785400138667e-08
1301397,S,0.60955,4.779277911673384e-08,9.703180113682246e-08,6.454284628597813e-06,4.337692843865553e-06,7.149021268451746e-08
1936215,S,0.61011,1.2275381765815841e-06,2.0317875938287823e-06,3.088928635135984e-09,7.389064503242174e-09,7.162941195197518e-08
1443078,S,0.61096,1.4665590768934653e-07,3.6593549069311024e-06,3.209353504219616e-08,3.452721654107737e-08,7.184095526054746e-08
1332008,S,0.61156,9.665229086534248e-07,3.126623136430617e-06,2.083837646023328e-05,1.8265487671385908e-05,7.199046774567566e-08
1338649,S,0.61327,6.952820373896829e-08,1.1702074723315133e-06,3.0687543477658285e-07,4.85059176925925e-07,7.241743099018909e-08
1257905,S,0.61393,1.701567992711132e-07,8.711499636495414e-07,2.247352258977455e-08,2.9241021673107113e-08,7.258256146696522e-08
1305219,S,0.61633,1.031767411922922e-06,1.6002285917805423e-06,1.0345283213208812e-05,9.546990054150079e-06,7.318462119137103e-08
1300084,S,0.61843,2.539858188802991e-08,1.1284096570469846e-07,6.2225358413796115e-09,3.232181840354966e-09,7.371346331121522e-08
1579110,S,0.62217,2.373926649636099e-06,6.305119259589164e-06,7.01348462216421e-06,1.0543091112495285e-05,7.466002063447351e-08
1258118,S,0.62518,4.639441680987908e-06,7.346424320137187e-06,2.4044521651758737e-08,2.857685056441342e-08,7.540572115597127e-08
1302901,S,0.62618,2.615133920951042e-07,1.6761976915652176e-06,1.5461076512223305e-05,6.221391468328141e-05,7.554714265488755e-08
1392329,S,0.62654,3.6437758095873626e-07,3.598036671375965e-07,9.974036482004856e-07,1.2423542927080348e-06,7.559808682853582e-08
